### Metadata ###
competition_sd = 0.1
carrying_cap_sd = 1
carrying_cap_opt = 1000
trait_opt = 0
growth_rate = 1
prob_mutation = 1
mutation_sd = 0.001
trait_dist_sp = 0.1

seed = 15614
HPC job ID = local
simulated under comrad 1.11.0
R version 4.0.2 (2020-06-22)

Starting community from: NA
Running for 10000 generations
 
### Simulation output ### 
 
t,z,species,ancestral_species
8400,-0.3114517493386304,#4C4570,#2D5F94
8400,0.2889870803737401,#9A09BD,#2E73D5
8400,-0.07345141673316896,#F252A8,#2D5F94
8400,-0.5087430345953583,#2CD3E2,#2092F8
8400,-0.05628845892357379,#F252A8,#2D5F94
8400,0.06105110802989427,#6C1EF7,#89ae8a
8400,-0.20122212325557365,#94F352,#2D5F94
8400,-0.5489442468614689,#2CD3E2,#2092F8
8400,0.7215437034874153,#51F225,#8A77D4
8400,-0.5709008079660403,#2CD3E2,#2092F8
8400,0.8317217219181571,#8A77D4,#89ae8a
8400,-1.652638337763128,#2D5F94,#89ae8a
8400,-1.608061295605804,#2D5F94,#89ae8a
8400,-0.18584545733092261,#94F352,#2D5F94
8400,-0.3056080443546532,#4C4570,#2D5F94
8400,-1.3465298873357179,#C9E66E,#2D5F94
8400,-1.648298347182921,#2D5F94,#89ae8a
8400,-0.060435820326038905,#F252A8,#2D5F94
8400,-0.658025853128515,#2092F8,#2D5F94
8400,-1.3215945683359243,#C9E66E,#2D5F94
8400,0.0581777979703185,#6C1EF7,#89ae8a
8400,0.5488833230291619,#487380,#89ae8a
8400,1.203075398493117,#1CA3BB,#89ae8a
8400,-1.3371899641689484,#C9E66E,#2D5F94
8400,-1.3287177593867963,#C9E66E,#2D5F94
8400,-1.1991667928379028,#EF4F34,#2D5F94
8400,-0.5162262742900595,#2CD3E2,#2092F8
8400,0.5206369718065815,#487380,#89ae8a
8400,0.5480818142676535,#487380,#89ae8a
8400,-0.9899670775710385,#CC9C76,#2D5F94
8400,-0.3021752120794576,#4C4570,#2D5F94
8400,1.1916013305906197,#1CA3BB,#89ae8a
8400,0.1552708613938902,#9A09BD,#2E73D5
8400,0.40372816556598323,#2E73D5,#89ae8a
8400,0.8806600612336881,#8A77D4,#89ae8a
8400,-0.665654824949869,#2092F8,#2D5F94
8400,1.0660191678923032,#1F8AB0,#89ae8a
8400,1.0210721144576886,#1F8AB0,#89ae8a
8400,0.4029720925063284,#2E73D5,#89ae8a
8400,-1.6270825097447406,#2D5F94,#89ae8a
8400,-0.4125858152815336,#4C4570,#2D5F94
8400,-0.3804980867849994,#4C4570,#2D5F94
8400,-0.49363046244060765,#2CD3E2,#2092F8
8400,1.196556794850326,#1CA3BB,#89ae8a
8400,1.2171165357526719,#1CA3BB,#89ae8a
8400,0.1405752585873552,#9A09BD,#2E73D5
8400,-0.4980506555193507,#2CD3E2,#2092F8
8400,-0.22385207702613166,#94F352,#2D5F94
8400,-0.5710045259049615,#2CD3E2,#2092F8
8400,1.6551457975200914,#89ae8a,NA
8400,-0.04334621968749963,#F252A8,#2D5F94
8400,-0.5715190387466134,#2CD3E2,#2092F8
8400,0.0035564538451563275,#F252A8,#2D5F94
8400,1.6557520326178918,#89ae8a,NA
8400,-1.3329810617325002,#C9E66E,#2D5F94
8400,1.6493312522690344,#89ae8a,NA
8400,-0.42244128022530697,#4C4570,#2D5F94
8400,-0.05200589219176029,#F252A8,#2D5F94
8400,1.2206075847922877,#1CA3BB,#89ae8a
8400,0.8914520459123406,#8A77D4,#89ae8a
8400,-1.60588454070784,#2D5F94,#89ae8a
8400,-0.5025943629159202,#2CD3E2,#2092F8
8400,-1.4533010177824723,#C9E66E,#2D5F94
8400,0.39921180649429616,#2E73D5,#89ae8a
8400,-0.18806446896368179,#94F352,#2D5F94
8400,1.1942317337698256,#1CA3BB,#89ae8a
8400,-1.4468171098705855,#C9E66E,#2D5F94
8400,0.6974826796175913,#51F225,#8A77D4
8400,0.5298148493763677,#487380,#89ae8a
8400,-0.6504386279227846,#2092F8,#2D5F94
8400,-0.004612087532638845,#F252A8,#2D5F94
8400,-0.4127375516026746,#4C4570,#2D5F94
8400,-0.8236142781684199,#407EC6,#CC9C76
8400,0.4137770486134568,#2E73D5,#89ae8a
8400,0.2942500816748429,#9A09BD,#2E73D5
8400,-0.36221722305921067,#4C4570,#2D5F94
8400,-0.6767909984085304,#2092F8,#2D5F94
8400,0.8884694792471336,#8A77D4,#89ae8a
8400,-0.30786265136882074,#4C4570,#2D5F94
8400,-1.1121428083261262,#EF4F34,#2D5F94
8400,0.7108444025695769,#51F225,#8A77D4
8400,0.14296823035255593,#9A09BD,#2E73D5
8400,0.2745421657941956,#9A09BD,#2E73D5
8400,-0.959601220970035,#CC9C76,#2D5F94
8400,1.0196292889506933,#1F8AB0,#89ae8a
8400,0.5547617864145646,#487380,#89ae8a
8400,-1.1149820817986174,#EF4F34,#2D5F94
8400,-0.8599752056501904,#407EC6,#CC9C76
8400,0.9947323218813268,#1F8AB0,#89ae8a
8400,-0.5789499884689012,#2CD3E2,#2092F8
8400,-0.29313208266734125,#4C4570,#2D5F94
8400,-0.5916830609185778,#2CD3E2,#2092F8
8400,-0.4028905497856819,#4C4570,#2D5F94
8400,-0.49387378313259495,#2CD3E2,#2092F8
8400,-0.30557294696393084,#4C4570,#2D5F94
8400,-0.860027693574565,#407EC6,#CC9C76
8400,1.1944981434509045,#1CA3BB,#89ae8a
8400,0.40167287259459206,#2E73D5,#89ae8a
8400,-0.6665353760609266,#2092F8,#2D5F94
8400,0.8945073690187364,#8A77D4,#89ae8a
8400,-0.05626863730660071,#F252A8,#2D5F94
8400,0.27401915354658574,#9A09BD,#2E73D5
8400,0.17541402409049603,#9A09BD,#2E73D5
8400,-1.4374859721054625,#C9E66E,#2D5F94
8400,-0.38124209811039184,#4C4570,#2D5F94
8400,0.70346760932789,#51F225,#8A77D4
8400,0.41445434168002043,#2E73D5,#89ae8a
8400,-0.5061526796196706,#2CD3E2,#2092F8
8400,0.596614282516923,#487380,#89ae8a
8400,0.40328268213314994,#2E73D5,#89ae8a
8400,-0.6919062436814067,#2092F8,#2D5F94
8400,0.40337559081935265,#2E73D5,#89ae8a
8400,0.5338775894646559,#487380,#89ae8a
8400,-0.022230128938226405,#F252A8,#2D5F94
8400,-0.7938118604637626,#407EC6,#CC9C76
8400,0.5960547741496695,#487380,#89ae8a
8400,0.8470901801642553,#8A77D4,#89ae8a
8400,-1.1123566762137642,#EF4F34,#2D5F94
8400,1.208684371899338,#1CA3BB,#89ae8a
8400,0.7148959303590258,#51F225,#8A77D4
8400,-0.06541643966219189,#F252A8,#2D5F94
8400,0.1391549802791866,#9A09BD,#2E73D5
8400,-0.8548540898512513,#407EC6,#CC9C76
8400,1.565714566950693,#89ae8a,NA
8400,-1.460005321937894,#C9E66E,#2D5F94
8400,1.0096104359927016,#1F8AB0,#89ae8a
8400,1.0241532295218572,#1F8AB0,#89ae8a
8400,1.0170010594156749,#1F8AB0,#89ae8a
8400,0.8315677810707172,#8A77D4,#89ae8a
8400,-1.3503429895118733,#C9E66E,#2D5F94
8400,-0.8382653885436541,#407EC6,#CC9C76
8400,-0.0637386211340433,#F252A8,#2D5F94
8400,-0.3065151114234916,#4C4570,#2D5F94
8400,-0.8409489268623421,#407EC6,#CC9C76
8400,-0.3856464601577782,#4C4570,#2D5F94
8400,-1.1716423767696844,#EF4F34,#2D5F94
8400,1.0334239624891974,#1F8AB0,#89ae8a
8400,-0.5109255866723011,#2CD3E2,#2092F8
8400,-0.9558666114418521,#CC9C76,#2D5F94
8400,-1.3196782698771798,#C9E66E,#2D5F94
8400,1.0125825001461628,#1F8AB0,#89ae8a
8400,0.8905937542029377,#8A77D4,#89ae8a
8400,-0.4926650591032048,#2CD3E2,#2092F8
8400,0.17072200425325373,#9A09BD,#2E73D5
8400,-0.6844144579249589,#2092F8,#2D5F94
8400,0.26183678770007496,#9A09BD,#2E73D5
8400,-0.49937462507173325,#2CD3E2,#2092F8
8400,-0.9620850926721709,#CC9C76,#2D5F94
8400,0.7041727404145207,#51F225,#8A77D4
8400,0.31482222992647985,#9A09BD,#2E73D5
8400,-0.65575470254436,#2092F8,#2D5F94
8400,0.3929225234170642,#2E73D5,#89ae8a
8400,0.4279933725582182,#2E73D5,#89ae8a
8400,-0.9874684799529487,#CC9C76,#2D5F94
8400,1.5719897585302842,#89ae8a,NA
8400,0.4359974654196242,#2E73D5,#89ae8a
8400,-0.9662108446191132,#CC9C76,#2D5F94
8400,-0.5019586527809687,#2CD3E2,#2092F8
8400,0.17568948827573258,#9A09BD,#2E73D5
8400,0.8858930190207625,#8A77D4,#89ae8a
8400,0.7064784246674864,#51F225,#8A77D4
8400,-0.8541762652837935,#407EC6,#CC9C76
8400,-0.6924137120749829,#2092F8,#2D5F94
8400,-0.994791357482961,#CC9C76,#2D5F94
8400,-0.6874079491631622,#2092F8,#2D5F94
8400,0.06838253588478231,#6C1EF7,#89ae8a
8400,-0.1943243742993302,#94F352,#2D5F94
8400,-0.18870347989528727,#94F352,#2D5F94
8400,-0.649653128302386,#2092F8,#2D5F94
8400,0.5168707658667328,#487380,#89ae8a
8400,1.0052087820953306,#1F8AB0,#89ae8a
8400,0.7203297549349542,#51F225,#8A77D4
8400,0.40791231266815625,#2E73D5,#89ae8a
8400,0.06024280545727448,#6C1EF7,#89ae8a
8400,1.2003473157193967,#1CA3BB,#89ae8a
8400,1.0629447882570555,#1F8AB0,#89ae8a
8400,-0.6848350161509442,#2092F8,#2D5F94
8400,0.714644785517553,#51F225,#8A77D4
8400,-0.43333730065691883,#4C4570,#2D5F94
8400,-0.29493048134029887,#4C4570,#2D5F94
8400,0.8377095498545033,#8A77D4,#89ae8a
8400,0.9996416389794459,#1F8AB0,#89ae8a
8400,0.8935308239207671,#8A77D4,#89ae8a
8400,-0.6918915002606442,#2092F8,#2D5F94
8400,0.16489918295820566,#9A09BD,#2E73D5
8400,0.059808908486102166,#6C1EF7,#89ae8a
8400,-1.1125270750865455,#EF4F34,#2D5F94
8400,-0.384401762295942,#4C4570,#2D5F94
8400,0.896488541465815,#8A77D4,#89ae8a
8400,0.27177298049487936,#9A09BD,#2E73D5
8400,1.0187619645113437,#1F8AB0,#89ae8a
8400,-0.6625039911892163,#2092F8,#2D5F94
8400,-0.006247249885490116,#F252A8,#2D5F94
8400,1.0270983291555684,#1F8AB0,#89ae8a
8400,1.4006964847919756,#C5B776,#89ae8a
8400,-0.5068236615702406,#2CD3E2,#2092F8
8400,-0.30137625908539456,#4C4570,#2D5F94
8400,0.25392451924088666,#9A09BD,#2E73D5
8400,-0.40407270890561126,#4C4570,#2D5F94
8400,-0.8019143937935503,#407EC6,#CC9C76
8400,0.05678950772579108,#6C1EF7,#89ae8a
8400,-0.9885412696062833,#CC9C76,#2D5F94
8400,0.2813019272180444,#9A09BD,#2E73D5
8400,-0.19451843041241876,#94F352,#2D5F94
8400,0.5588906881696218,#487380,#89ae8a
8400,-0.38537344773023785,#4C4570,#2D5F94
8400,-0.841079245115232,#407EC6,#CC9C76
8400,-1.1806357507093064,#EF4F34,#2D5F94
8400,-0.6612133424266337,#2092F8,#2D5F94
8400,-0.19835144057514137,#94F352,#2D5F94
8400,-0.49729473101919375,#2CD3E2,#2092F8
8400,-0.7976060866265995,#407EC6,#CC9C76
8400,1.2104184461701546,#1CA3BB,#89ae8a
8400,0.06791535996812793,#6C1EF7,#89ae8a
8400,-1.3456561106173084,#C9E66E,#2D5F94
8400,-0.5633894927467205,#2CD3E2,#2092F8
8400,-1.1082670194630688,#EF4F34,#2D5F94
8400,1.3681471994244345,#C5B776,#89ae8a
8400,-0.1666279881572615,#94F352,#2D5F94
8400,0.6991721415246657,#51F225,#8A77D4
8400,-1.1952094973755643,#EF4F34,#2D5F94
8400,-0.24988647310320816,#4C4570,#2D5F94
8400,-0.5065127006585324,#2CD3E2,#2092F8
8400,0.4384190017456595,#2E73D5,#89ae8a
8400,-0.6933034380387151,#2092F8,#2D5F94
8400,1.0153042060323476,#1F8AB0,#89ae8a
8400,-0.05548209114566566,#F252A8,#2D5F94
8400,0.1432071098095316,#9A09BD,#2E73D5
8400,1.1975533324955288,#1CA3BB,#89ae8a
8400,0.3834867762333492,#2E73D5,#89ae8a
8400,0.6987421279243039,#51F225,#8A77D4
8400,-1.3300241821002432,#C9E66E,#2D5F94
8400,-0.6694962708965347,#2092F8,#2D5F94
8400,0.16837611285870435,#9A09BD,#2E73D5
8400,0.038445694450527146,#6C1EF7,#89ae8a
8400,0.2937459724709921,#9A09BD,#2E73D5
8400,-1.344194849289753,#C9E66E,#2D5F94
8400,0.518227052246961,#487380,#89ae8a
8400,1.2100273860990578,#1CA3BB,#89ae8a
8400,-0.5006636653910739,#2CD3E2,#2092F8
8400,1.066608691173385,#1F8AB0,#89ae8a
8400,-0.16697953975048563,#94F352,#2D5F94
8400,1.0136178337733648,#1F8AB0,#89ae8a
8400,-1.435652212439865,#C9E66E,#2D5F94
8400,-0.29887690192502114,#4C4570,#2D5F94
8400,0.9955397540853438,#1F8AB0,#89ae8a
8400,0.06403856067766736,#6C1EF7,#89ae8a
8400,0.41362730028750383,#2E73D5,#89ae8a
8400,-0.9525786995331984,#CC9C76,#2D5F94
8400,1.2131426595832038,#1CA3BB,#89ae8a
8400,-1.0000638404186228,#CC9C76,#2D5F94
8400,-0.1964275598952542,#94F352,#2D5F94
8400,-0.9658128886236526,#CC9C76,#2D5F94
8400,0.40667932264205026,#2E73D5,#89ae8a
8400,-0.795776902624615,#407EC6,#CC9C76
8400,-0.31092185244045495,#4C4570,#2D5F94
8400,-0.9585780146735005,#CC9C76,#2D5F94
8400,-1.43671371546799,#C9E66E,#2D5F94
8400,-0.8449200776403075,#407EC6,#CC9C76
8400,-0.8391131585184488,#407EC6,#CC9C76
8400,-0.04979561327616293,#F252A8,#2D5F94
8400,-0.3010733711239602,#4C4570,#2D5F94
8400,0.2990051593411604,#9A09BD,#2E73D5
8400,0.40321386414926086,#2E73D5,#89ae8a
8400,1.1884883717809722,#1CA3BB,#89ae8a
8400,-0.37604888685092114,#4C4570,#2D5F94
8400,-0.8507543214346114,#407EC6,#CC9C76
8400,1.3993670220734495,#C5B776,#89ae8a
8400,-0.3220137609037809,#4C4570,#2D5F94
8400,-0.8457471295638087,#407EC6,#CC9C76
8400,0.39293807326786867,#2E73D5,#89ae8a
8400,0.8950493624374928,#8A77D4,#89ae8a
8400,-0.8688647657460996,#407EC6,#CC9C76
8400,0.05005094046671597,#6C1EF7,#89ae8a
8400,0.05746415383281235,#6C1EF7,#89ae8a
8400,-0.5155236369146028,#2CD3E2,#2092F8
8400,0.05344356745829807,#6C1EF7,#89ae8a
8400,1.020683258164866,#1F8AB0,#89ae8a
8400,-0.66338699954669,#2092F8,#2D5F94
8400,-0.8072396146989574,#407EC6,#CC9C76
8400,-1.5996331140807576,#2D5F94,#89ae8a
8400,0.4029473963001553,#2E73D5,#89ae8a
8400,1.2198201712941332,#1CA3BB,#89ae8a
8400,0.9896998905708958,#1F8AB0,#89ae8a
8400,0.8853425739786421,#8A77D4,#89ae8a
8400,-0.04320809930967701,#F252A8,#2D5F94
8400,1.190649250212961,#1CA3BB,#89ae8a
8400,-0.5168764374979352,#2CD3E2,#2092F8
8400,-0.06080591408656211,#F252A8,#2D5F94
8400,-1.3247988558680517,#C9E66E,#2D5F94
8400,0.1579358789586466,#9A09BD,#2E73D5
8400,-0.20353398275045817,#94F352,#2D5F94
8400,0.3995976055355421,#2E73D5,#89ae8a
8400,-0.3104806741429827,#4C4570,#2D5F94
8400,-0.17870965583846052,#94F352,#2D5F94
8400,-0.2001034699995951,#94F352,#2D5F94
8400,-1.4421273635030978,#C9E66E,#2D5F94
8400,-0.51353393314277,#2CD3E2,#2092F8
8400,0.5467415215234925,#487380,#89ae8a
8400,0.8522943444301155,#8A77D4,#89ae8a
8400,-0.5918524576798947,#2CD3E2,#2092F8
8400,0.25665789514823034,#9A09BD,#2E73D5
8400,-0.6847578103014854,#2092F8,#2D5F94
8400,0.4044706432513408,#2E73D5,#89ae8a
8400,-1.6395050424479518,#2D5F94,#89ae8a
8400,0.7221854813199549,#51F225,#8A77D4
8400,0.4240569722077847,#2E73D5,#89ae8a
8400,0.29716910906061844,#9A09BD,#2E73D5
8400,0.2892170384272386,#9A09BD,#2E73D5
8400,-0.840522336229615,#407EC6,#CC9C76
8400,1.6530446426483543,#89ae8a,NA
8400,-1.34543730437179,#C9E66E,#2D5F94
8400,-0.06033430612196301,#F252A8,#2D5F94
8400,1.0235130938506272,#1F8AB0,#89ae8a
8400,-0.20371089560994235,#94F352,#2D5F94
8400,-0.5754723142180674,#2CD3E2,#2092F8
8400,1.5827186401865818,#89ae8a,NA
8400,0.7234616921697267,#51F225,#8A77D4
8400,-0.6620860795948074,#2092F8,#2D5F94
8400,0.05598651732663107,#6C1EF7,#89ae8a
8400,0.1516373879101051,#9A09BD,#2E73D5
8400,1.0458791680870085,#1F8AB0,#89ae8a
8400,-0.5050664930086887,#2CD3E2,#2092F8
8400,-0.8515805098545322,#407EC6,#CC9C76
8400,-0.8525818657453265,#407EC6,#CC9C76
8400,-0.06920201123760512,#F252A8,#2D5F94
8400,-0.3060477114369503,#4C4570,#2D5F94
8400,-0.3106759972153769,#4C4570,#2D5F94
8400,-0.29805181931459096,#4C4570,#2D5F94
8400,-0.19056842283349026,#94F352,#2D5F94
8400,-0.19215769525311216,#94F352,#2D5F94
8400,-0.9487995083934863,#CC9C76,#2D5F94
8400,-0.4982376760776863,#2CD3E2,#2092F8
8400,-0.5924945344703296,#2CD3E2,#2092F8
8400,0.43712908009783247,#2E73D5,#89ae8a
8400,-1.1884283591989557,#EF4F34,#2D5F94
8400,-0.009568982713186085,#F252A8,#2D5F94
8400,0.7129428522979926,#51F225,#8A77D4
8400,-0.6860366262761691,#2092F8,#2D5F94
8400,1.4365384947774469,#C5B776,#89ae8a
8400,-0.3028944443796738,#4C4570,#2D5F94
8400,1.2107553900152825,#1CA3BB,#89ae8a
8400,-0.8054538001080054,#407EC6,#CC9C76
8400,-0.5136300745733636,#2CD3E2,#2092F8
8400,1.0536615419496795,#1F8AB0,#89ae8a
8400,-0.1677388287493689,#94F352,#2D5F94
8400,1.3935347358391124,#C5B776,#89ae8a
8400,0.8951430526992472,#8A77D4,#89ae8a
8400,-0.2732561569564963,#4C4570,#2D5F94
8400,-0.9962755587051931,#CC9C76,#2D5F94
8400,-0.5026620699053526,#2CD3E2,#2092F8
8400,0.7220104805197166,#51F225,#8A77D4
8400,0.30440642970269527,#9A09BD,#2E73D5
8400,-0.852022302947995,#407EC6,#CC9C76
8400,-1.1071614217701704,#EF4F34,#2D5F94
8400,-0.8469227414015197,#407EC6,#CC9C76
8400,-0.6577800265347616,#2092F8,#2D5F94
8400,-0.4217184447170958,#4C4570,#2D5F94
8400,-0.654594887297663,#2092F8,#2D5F94
8400,-0.5100875048669149,#2CD3E2,#2092F8
8400,0.4029994357698029,#2E73D5,#89ae8a
8400,-0.40346623891818895,#4C4570,#2D5F94
8400,-0.8405478628695615,#407EC6,#CC9C76
8400,-0.8429650874759815,#407EC6,#CC9C76
8400,1.6526976090651353,#89ae8a,NA
8400,-0.6893907297091795,#2092F8,#2D5F94
8400,0.011366904166924454,#F252A8,#2D5F94
8400,0.06425985598990172,#6C1EF7,#89ae8a
8400,0.14378745863038908,#9A09BD,#2E73D5
8400,0.7239995151321161,#51F225,#8A77D4
8400,-0.5094866420150155,#2CD3E2,#2092F8
8400,0.3997828113254529,#2E73D5,#89ae8a
8400,-1.5963431120105356,#2D5F94,#89ae8a
8400,0.5687948664536672,#487380,#89ae8a
8400,-1.3275457233908752,#C9E66E,#2D5F94
8400,-0.36918662497415966,#4C4570,#2D5F94
8400,1.018019861544488,#1F8AB0,#89ae8a
8400,-0.8390218076628542,#407EC6,#CC9C76
8400,-0.4092561591758557,#4C4570,#2D5F94
8400,0.7236761316774731,#51F225,#8A77D4
8400,-0.8477853405478339,#407EC6,#CC9C76
8400,-0.841164703426348,#407EC6,#CC9C76
8400,0.8328113864863149,#8A77D4,#89ae8a
8400,-0.30339021278994033,#4C4570,#2D5F94
8400,0.3016997679550268,#9A09BD,#2E73D5
8400,0.7014730732858713,#51F225,#8A77D4
8400,0.7144680669245804,#51F225,#8A77D4
8400,0.5540178269969265,#487380,#89ae8a
8400,-1.1227015056719627,#EF4F34,#2D5F94
8400,-0.2987228364480306,#4C4570,#2D5F94
8400,0.725441760399375,#51F225,#8A77D4
8400,0.2623716285602375,#9A09BD,#2E73D5
8400,0.1670455727815217,#9A09BD,#2E73D5
8400,-0.297961892023241,#4C4570,#2D5F94
8400,0.06884036115350683,#6C1EF7,#89ae8a
8400,1.411867754775341,#C5B776,#89ae8a
8400,-0.6471456877605046,#2092F8,#2D5F94
8400,-0.20269519969905,#94F352,#2D5F94
8400,0.17261660776894205,#9A09BD,#2E73D5
8400,0.4237835712891338,#2E73D5,#89ae8a
8400,0.43192457812847057,#2E73D5,#89ae8a
8400,0.5497532618410116,#487380,#89ae8a
8400,1.2125659012564807,#1CA3BB,#89ae8a
8400,0.5591542100055374,#487380,#89ae8a
8400,0.40268498140994574,#2E73D5,#89ae8a
8400,-0.42235840073872427,#4C4570,#2D5F94
8400,-1.4379902464072356,#C9E66E,#2D5F94
8400,-1.1296323550615452,#EF4F34,#2D5F94
8400,0.8389030836739234,#8A77D4,#89ae8a
8400,-0.19866306057720645,#94F352,#2D5F94
8400,-1.1188796828237448,#EF4F34,#2D5F94
8400,-0.4943276074658867,#2CD3E2,#2092F8
8400,0.4015210877109327,#2E73D5,#89ae8a
8400,-1.120204172229987,#EF4F34,#2D5F94
8400,1.3852057839520078,#C5B776,#89ae8a
8400,1.1464491871626712,#1CA3BB,#89ae8a
8400,-1.4696552966819643,#C9E66E,#2D5F94
8400,-1.1921143914692673,#EF4F34,#2D5F94
8400,0.5600244300157948,#487380,#89ae8a
8400,1.1969704447819145,#1CA3BB,#89ae8a
8400,-0.8454455512683842,#407EC6,#CC9C76
8600,0.040364794660309705,#6C1EF7,#89ae8a
8600,0.3914117222785481,#2E73D5,#89ae8a
8600,0.431440151238234,#2E73D5,#89ae8a
8600,-1.314215559581377,#C9E66E,#2D5F94
8600,0.5625212052279989,#487380,#89ae8a
8600,-0.6921477455689782,#2092F8,#2D5F94
8600,0.2967912297671018,#9A09BD,#2E73D5
8600,-1.0018699846171153,#CC9C76,#2D5F94
8600,0.39415578539982993,#2E73D5,#89ae8a
8600,0.5358733489155966,#487380,#89ae8a
8600,-0.6795326945700461,#2092F8,#2D5F94
8600,1.3960383763809439,#C5B776,#89ae8a
8600,-1.1231170412853377,#EF4F34,#2D5F94
8600,-0.5664999690652972,#2CD3E2,#2092F8
8600,-0.19244600830845493,#94F352,#2D5F94
8600,-0.5069237689603238,#2CD3E2,#2092F8
8600,0.7227154138088746,#51F225,#8A77D4
8600,1.5356941130031132,#89ae8a,NA
8600,1.6616408057819843,#89ae8a,NA
8600,-0.41005471191242227,#4C4570,#2D5F94
8600,-0.6724929130599613,#2092F8,#2D5F94
8600,0.6928015555033809,#51F225,#8A77D4
8600,-1.352239815616469,#C9E66E,#2D5F94
8600,-0.6804955514721849,#2092F8,#2D5F94
8600,0.6180625656802302,#487380,#89ae8a
8600,0.41885800737600687,#2E73D5,#89ae8a
8600,0.8565806834253793,#8A77D4,#89ae8a
8600,1.6714030958862407,#89ae8a,NA
8600,1.059189659939905,#1F8AB0,#89ae8a
8600,0.8694912985598119,#8A77D4,#89ae8a
8600,0.1530244182894731,#9A09BD,#2E73D5
8600,1.1853703781764027,#1CA3BB,#89ae8a
8600,-1.3149650793524585,#C9E66E,#2D5F94
8600,0.055938863152894105,#6C1EF7,#89ae8a
8600,-0.3194593216136364,#4C4570,#2D5F94
8600,0.43292782489354065,#2E73D5,#89ae8a
8600,-0.4775660961018641,#2CD3E2,#2092F8
8600,-0.16671177766192224,#94F352,#2D5F94
8600,0.03645335558954863,#6C1EF7,#89ae8a
8600,0.2954138452933655,#9A09BD,#2E73D5
8600,-0.20887580589332508,#94F352,#2D5F94
8600,1.2221941026555154,#1CA3BB,#89ae8a
8600,0.7065845673494763,#51F225,#8A77D4
8600,0.698152044420645,#51F225,#8A77D4
8600,-0.6978674222160781,#2092F8,#2D5F94
8600,-1.4548789580761727,#C9E66E,#2D5F94
8600,-0.06718173518745714,#F252A8,#2D5F94
8600,1.2022918603449855,#1CA3BB,#89ae8a
8600,-1.3313302002021032,#C9E66E,#2D5F94
8600,0.3059874579496164,#9A09BD,#2E73D5
8600,-1.1843159037824178,#EF4F34,#2D5F94
8600,-0.9378091088256358,#CC9C76,#2D5F94
8600,-0.0016936589108448637,#F252A8,#2D5F94
8600,0.15227250450278101,#9A09BD,#2E73D5
8600,-0.3214311815301867,#4C4570,#2D5F94
8600,0.6978725877290249,#51F225,#8A77D4
8600,0.5165717066172402,#487380,#89ae8a
8600,0.07628355269721605,#6C1EF7,#89ae8a
8600,-1.1829981250271162,#EF4F34,#2D5F94
8600,-0.8450236684952017,#407EC6,#CC9C76
8600,0.004311730361398447,#F252A8,#2D5F94
8600,-1.125463625990937,#EF4F34,#2D5F94
8600,0.55941240838500494,#487380,#89ae8a
8600,-0.08474669489369709,#F252A8,#2D5F94
8600,0.7057469022154311,#51F225,#8A77D4
8600,0.0062000618600494845,#F252A8,#2D5F94
8600,-0.840054625847014,#407EC6,#CC9C76
8600,0.19451301893349787,#9A09BD,#2E73D5
8600,-0.30311400443700304,#4C4570,#2D5F94
8600,-0.4167312433617758,#4C4570,#2D5F94
8600,-0.15450222880040623,#94F352,#2D5F94
8600,0.39832437492289946,#2E73D5,#89ae8a
8600,-0.1578911122013642,#94F352,#2D5F94
8600,0.16685355623922943,#9A09BD,#2E73D5
8600,0.1722259770234875,#9A09BD,#2E73D5
8600,0.8872651926313923,#8A77D4,#89ae8a
8600,1.0455979835682756,#1F8AB0,#89ae8a
8600,0.21108577687968158,#9A09BD,#2E73D5
8600,-1.6773747001613548,#2D5F94,#89ae8a
8600,0.40211740093818765,#2E73D5,#89ae8a
8600,-0.6924133605802829,#2092F8,#2D5F94
8600,-1.6577918874361104,#2D5F94,#89ae8a
8600,-0.4659579041349917,#2CD3E2,#2092F8
8600,-0.6972574331595944,#2092F8,#2D5F94
8600,0.5574945662905588,#487380,#89ae8a
8600,-1.1868120678359124,#EF4F34,#2D5F94
8600,0.2831324837783531,#9A09BD,#2E73D5
8600,-1.0928287310616456,#EF4F34,#2D5F94
8600,0.6935539511066713,#51F225,#8A77D4
8600,-0.3917794577995144,#4C4570,#2D5F94
8600,0.15930353563628805,#9A09BD,#2E73D5
8600,0.8654324010112429,#8A77D4,#89ae8a
8600,-0.02023066924558216,#F252A8,#2D5F94
8600,-0.8489222785150048,#407EC6,#CC9C76
8600,-0.5465703455398029,#2CD3E2,#2092F8
8600,0.4021357491522348,#2E73D5,#89ae8a
8600,0.8931149690743294,#8A77D4,#89ae8a
8600,-0.023870766054933212,#F252A8,#2D5F94
8600,-0.5023957857906886,#2CD3E2,#2092F8
8600,-0.3003980587185211,#4C4570,#2D5F94
8600,-0.40765800545712677,#4C4570,#2D5F94
8600,-0.49549885125507387,#2CD3E2,#2092F8
8600,1.679076231450577,#89ae8a,NA
8600,-0.503621890436413,#2CD3E2,#2092F8
8600,1.04472879070058,#1F8AB0,#89ae8a
8600,-0.8419131895967604,#407EC6,#CC9C76
8600,-0.16215622368279595,#94F352,#2D5F94
8600,-0.45352425603034674,#2CD3E2,#2092F8
8600,0.5174379183932762,#487380,#89ae8a
8600,-0.005847139726239041,#F252A8,#2D5F94
8600,0.5363594927815053,#487380,#89ae8a
8600,1.1821529004690405,#1CA3BB,#89ae8a
8600,0.766452326332831,#51F225,#8A77D4
